index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
371,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,118,50.0,8530.0,1400,937.8900000000049,1869.3251877693212,3,3,0,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.0,0.1111111111111111,1.5555555555555556,2.6913580246913575,"[0, 3, 5, 3, 1, 0, 1, 1, 0]"
372,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,350.0,8565.0,350,902.8900000000049,2178.531824401126,0,0,0,1,0,3,0.0,0.0,0.0,0.25,0.0,0.75,4.5,0.75,"[5, 5, 5, 3]"
373,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,38,200.0,8638.0,550,829.8900000000049,2023.6159830294218,0,1,0,1,0,3,0.0,0.2,0.0,0.2,0.0,0.6,3.8,2.5600000000000005,"[5, 5, 5, 3, 1]"
374,4,100,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,300.0,8526.0,300,941.8900000000049,2180.6826957644575,0,1,1,1,1,0,0.0,0.25,0.25,0.25,0.25,0.0,2.5,1.25,"[3, 2, 1, 4]"
375,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,600.0,8603.0,600,864.8900000000049,2187.3749664804222,0,0,2,1,0,1,0.0,0.0,0.5,0.25,0.0,0.25,3.0,1.5,"[5, 2, 2, 3]"
376,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,38,200.0,8680.0,800,787.8900000000049,2023.3323370545975,0,1,2,1,0,1,0.0,0.2,0.4,0.2,0.0,0.2,2.6,1.839999999999999,"[5, 2, 2, 3, 1]"
377,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,107,50.0,9113.0,850,354.8900000000049,2017.093304799197,0,1,2,2,0,1,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,2.6666666666666665,1.5555555555555554,"[5, 2, 2, 3, 1, 3]"
378,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,119,50.0,9113.0,900,354.8900000000049,2016.8934035845712,1,1,2,2,0,1,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,2.2857142857142856,2.204081632653061,"[5, 2, 2, 3, 1, 3, 0]"
379,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,116,100.0,9115.0,1000,352.8900000000049,2016.435770448384,2,1,2,2,0,1,0.25,0.125,0.25,0.25,0.0,0.125,2.0,2.5,"[5, 2, 2, 3, 1, 3, 0, 0]"
380,9,0,-1.0,-1.0,9467.890000000005,7,50.0,400.0,105,50.0,8958.0,1050,509.8900000000049,2018.2589438654918,2,1,3,2,0,1,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,1.9999999999999998,2.222222222222223,"[5, 2, 2, 3, 1, 3, 0, 0, 2]"
381,10,0,-1.0,-1.0,9467.890000000005,8,50.0,400.0,33,50.0,8669.0,1100,798.8900000000049,2022.326815298563,2,2,3,2,0,1,0.2,0.2,0.3,0.2,0.0,0.1,1.9000000000000001,2.09,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1]"
382,11,0,-1.0,-1.0,9467.890000000005,9,50.0,400.0,31,200.0,8748.0,1300,719.8900000000049,1867.4499989681262,2,3,3,2,0,1,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,1.8181818181818181,1.9669421487603316,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1]"
383,12,0,-1.0,-1.0,9467.890000000005,10,50.0,400.0,106,100.0,8736.0,1400,731.8900000000049,1867.4499998215406,2,3,4,2,0,1,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,1.833333333333333,1.8055555555555562,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2]"
384,13,0,-1.0,-1.0,9467.890000000005,11,50.0,400.0,142,50.0,8735.0,1450,732.8900000000049,1867.450000158657,2,3,4,2,0,2,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.0,0.15384615384615385,2.076923076923077,2.3786982248520703,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5]"
385,14,0,-1.0,-1.0,9467.890000000005,12,50.0,400.0,138,50.0,8735.0,1500,732.8900000000049,1867.450000158495,2,3,4,2,0,3,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.0,0.21428571428571427,2.2857142857142856,2.775510204081632,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5]"
386,15,0,-1.0,-1.0,9467.890000000005,13,50.0,400.0,141,200.0,8745.0,1700,722.8900000000049,1867.4500001594731,2,3,4,2,0,4,0.13333333333333333,0.2,0.26666666666666666,0.13333333333333333,0.0,0.26666666666666666,2.466666666666667,3.0488888888888876,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5, 5]"
387,16,0,-1.0,-1.0,9467.890000000005,14,50.0,400.0,137,50.0,8746.0,1750,721.8900000000049,1867.4500001593974,2,3,4,2,0,5,0.125,0.1875,0.25,0.125,0.0,0.3125,2.625,3.234375,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5, 5, 5]"
388,17,0,-1.0,-1.0,9467.890000000005,15,50.0,400.0,139,100.0,8746.0,1850,721.8900000000049,1867.45000015966,2,3,4,2,0,6,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.0,0.35294117647058826,2.764705882352941,3.3564013840830453,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5, 5, 5, 5]"
389,18,0,-1.0,-1.0,9467.890000000005,16,50.0,400.0,136,50.0,8745.0,1900,722.8900000000049,1867.4500001585216,2,3,4,2,0,7,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.3888888888888889,2.888888888888889,3.4320987654321,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5, 5, 5, 5, 5]"
390,19,0,-1.0,-1.0,9467.890000000005,17,50.0,400.0,7,50.0,8742.0,1950,725.8900000000049,1817.4500001595834,2,3,4,2,1,7,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.3684210526315789,2.9473684210526314,3.313019390581717,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5, 5, 5, 5, 5, 4]"
391,20,0,-1.0,-1.0,9467.890000000005,18,50.0,400.0,108,50.0,8795.0,2000,672.8900000000049,1817.4500001596293,3,3,4,2,1,7,0.15,0.15,0.2,0.1,0.05,0.35,2.8,3.5600000000000014,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5, 5, 5, 5, 5, 4, 0]"
392,21,0,-1.0,-1.0,9467.890000000005,19,50.0,400.0,113,50.0,8843.0,2050,624.8900000000049,1817.4500001596955,4,3,4,2,1,7,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.3333333333333333,2.6666666666666665,3.746031746031745,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5, 5, 5, 5, 5, 4, 0, 0]"
393,22,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,98,50.0,8835.0,2100,632.8900000000049,1817.4500001597355,4,3,5,2,1,7,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.3181818181818182,2.6363636363636362,3.5950413223140494,"[5, 2, 2, 3, 1, 3, 0, 0, 2, 1, 1, 2, 5, 5, 5, 5, 5, 5, 4, 0, 0, 2]"
394,4,100,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,300.0,8565.0,300,902.8900000000049,2180.1066797523636,0,0,0,1,1,2,0.0,0.0,0.0,0.25,0.25,0.5,4.25,0.6875,"[4, 5, 3, 5]"
395,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,550.0,8483.0,550,984.8900000000049,2154.067657336832,0,0,2,1,0,1,0.0,0.0,0.5,0.25,0.0,0.25,3.0,1.5,"[2, 3, 5, 2]"
396,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,38,200.0,8478.0,750,989.8900000000049,2016.4942154330988,0,1,2,1,0,1,0.0,0.2,0.4,0.2,0.0,0.2,2.6,1.839999999999999,"[2, 3, 5, 2, 1]"
397,6,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,33,50.0,8524.0,800,943.8900000000049,2021.499448864364,0,2,2,1,0,1,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,2.333333333333333,1.8888888888888893,"[2, 3, 5, 2, 1, 1]"
398,4,800,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,1000.0,8493.0,1000,974.8900000000049,2135.0399075690434,1,2,0,1,0,0,0.25,0.5,0.0,0.25,0.0,0.0,1.25,1.1875,"[0, 1, 1, 3]"
399,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,800.0,38,200.0,8536.0,1200,931.8900000000049,2008.082104501096,1,3,0,1,0,0,0.2,0.6,0.0,0.2,0.0,0.0,1.2000000000000002,0.9599999999999995,"[0, 1, 1, 3, 1]"
400,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8501.0,300,966.8900000000049,2177.109578442441,2,0,1,0,0,1,0.5,0.0,0.25,0.0,0.0,0.25,1.75,4.1875,"[5, 0, 0, 2]"
401,5,0,-1.0,-1.0,9467.890000000005,3,50.0,100.0,107,50.0,8875.0,350,592.8900000000049,2137.2872702856876,2,0,1,1,0,1,0.4,0.0,0.2,0.2,0.0,0.2,2.0,3.5999999999999996,"[5, 0, 0, 2, 3]"
402,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,38,200.0,8746.0,550,721.8900000000049,2018.2714239599609,2,1,1,1,0,1,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.8333333333333333,3.1388888888888884,"[5, 0, 0, 2, 3, 1]"
403,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,116,100.0,8828.0,650,639.8900000000049,2017.1424186145712,3,1,1,1,0,1,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,1.5714285714285712,3.102040816326531,"[5, 0, 0, 2, 3, 1, 0]"
404,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,33,50.0,8789.0,700,678.8900000000049,2019.5775443345976,3,2,1,1,0,1,0.375,0.25,0.125,0.125,0.0,0.125,1.5,2.75,"[5, 0, 0, 2, 3, 1, 0, 1]"
405,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,31,200.0,8781.0,900,686.8900000000049,1868.6639117941543,3,3,1,1,0,1,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,1.4444444444444444,2.4691358024691357,"[5, 0, 0, 2, 3, 1, 0, 1, 1]"
406,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,105,50.0,8674.0,950,793.8900000000049,1836.4109937786275,3,3,2,1,0,1,0.3,0.3,0.2,0.1,0.0,0.1,1.5,2.25,"[5, 0, 0, 2, 3, 1, 0, 1, 1, 2]"
407,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,138,50.0,8670.0,1000,797.8900000000049,1836.411010878687,3,3,2,1,0,2,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,1.8181818181818183,3.0578512396694215,"[5, 0, 0, 2, 3, 1, 0, 1, 1, 2, 5]"
408,12,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,142,50.0,8677.0,1050,790.8900000000049,1836.305346578633,3,3,2,1,0,3,0.25,0.25,0.16666666666666666,0.08333333333333333,0.0,0.25,2.083333333333333,3.5763888888888893,"[5, 0, 0, 2, 3, 1, 0, 1, 1, 2, 5, 5]"
409,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,700.0,8692.0,700,775.8900000000049,2162.34481741744,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5, 5, 4]"
410,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,138,50.0,8691.0,750,776.8900000000049,2162.345906750909,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.4,0.6,4.6,0.240000000000002,"[4, 5, 5, 4, 5]"
411,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,142,50.0,8691.0,800,776.8900000000049,2162.334757434289,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[4, 5, 5, 4, 5, 5]"
412,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,7,50.0,8640.0,850,827.8900000000049,2128.1225060670704,0,0,0,0,3,4,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,4.571428571428571,0.24489795918367463,"[4, 5, 5, 4, 5, 5, 4]"
413,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,139,100.0,8645.0,950,822.8900000000049,2134.0038854164936,0,0,0,0,3,5,0.0,0.0,0.0,0.0,0.375,0.625,4.625,0.234375,"[4, 5, 5, 4, 5, 5, 4, 5]"
414,9,0,-1.0,-1.0,9467.890000000005,7,50.0,400.0,141,200.0,8650.0,1150,817.8900000000049,2140.167554204471,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[4, 5, 5, 4, 5, 5, 4, 5, 5]"
415,10,0,-1.0,-1.0,9467.890000000005,8,50.0,400.0,137,50.0,8650.0,1200,817.8900000000049,2140.1675541270765,0,0,0,0,3,7,0.0,0.0,0.0,0.0,0.3,0.7,4.7,0.2099999999999973,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5]"
416,11,0,-1.0,-1.0,9467.890000000005,9,50.0,400.0,98,50.0,8691.0,1250,776.8900000000049,2135.0527617652765,0,0,1,0,3,7,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,0.6363636363636364,4.454545454545454,0.793388429752067,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2]"
417,12,0,-1.0,-1.0,9467.890000000005,10,50.0,400.0,38,200.0,8700.0,1450,767.8900000000049,1973.8826403488852,0,1,1,0,3,7,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.5833333333333334,4.166666666666667,1.6388888888888857,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1]"
418,13,0,-1.0,-1.0,9467.890000000005,11,50.0,400.0,33,50.0,8696.0,1500,771.8900000000049,1981.461625818733,0,2,1,0,3,7,0.0,0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,0.5384615384615384,3.923076923076923,2.2248520710059196,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1]"
419,14,0,-1.0,-1.0,9467.890000000005,12,50.0,400.0,36,100.0,8782.0,1600,685.8900000000049,1996.6876247469795,0,2,1,0,4,7,0.0,0.14285714285714285,0.07142857142857142,0.0,0.2857142857142857,0.5,3.9285714285714284,2.066326530612246,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4]"
420,15,0,-1.0,-1.0,9467.890000000005,13,50.0,400.0,107,50.0,8950.0,1650,517.8900000000049,1919.971927814174,0,2,1,1,4,7,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.4666666666666667,3.8666666666666667,1.982222222222223,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4, 3]"
421,16,0,-1.0,-1.0,9467.890000000005,14,50.0,400.0,119,50.0,8965.0,1700,502.8900000000049,1982.3197778914225,1,2,1,1,4,7,0.0625,0.125,0.0625,0.0625,0.25,0.4375,3.625,2.734375,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4, 3, 0]"
422,17,0,-1.0,-1.0,9467.890000000005,15,50.0,400.0,31,200.0,8927.0,1900,540.8900000000049,1818.272194582588,1,3,1,1,4,7,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.4117647058823529,3.4705882352941173,2.9550173010380654,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4, 3, 0, 1]"
423,18,0,-1.0,-1.0,9467.890000000005,16,50.0,400.0,116,100.0,8923.0,2000,544.8900000000049,1818.528902590803,2,3,1,1,4,7,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.3888888888888889,3.2777777777777777,3.422839506172842,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4, 3, 0, 1, 0]"
424,19,0,-1.0,-1.0,9467.890000000005,17,50.0,400.0,105,50.0,8845.0,2050,622.8900000000049,1771.4174335946934,2,3,2,1,4,7,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.3684210526315789,3.2105263157894735,3.32409972299169,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4, 3, 0, 1, 0, 2]"
425,20,0,-1.0,-1.0,9467.890000000005,18,50.0,400.0,106,100.0,8840.0,2150,627.8900000000049,1817.4500001596014,2,3,3,1,4,7,0.1,0.15,0.15,0.05,0.2,0.35,3.15,3.227500000000001,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4, 3, 0, 1, 0, 2, 2]"
426,21,0,-1.0,-1.0,9467.890000000005,19,50.0,400.0,136,50.0,8839.0,2200,628.8900000000049,1817.4500001032247,2,3,3,1,4,8,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.38095238095238093,3.238095238095238,3.229024943310657,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4, 3, 0, 1, 0, 2, 2, 5]"
427,22,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,108,50.0,8872.0,2250,595.8900000000049,1817.4499853941481,3,3,3,1,4,8,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.18181818181818182,0.36363636363636365,3.090909090909091,3.5371900826446296,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 2, 1, 1, 4, 3, 0, 1, 0, 2, 2, 5, 0]"
428,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,600.0,8565.0,600,902.8900000000049,2181.2470629162176,1,0,0,0,0,3,0.25,0.0,0.0,0.0,0.0,0.75,3.75,4.6875,"[5, 5, 5, 0]"
429,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,142,50.0,8568.0,650,899.8900000000049,2182.784172482958,1,0,0,0,0,4,0.2,0.0,0.0,0.0,0.0,0.8,4.0,4.0,"[5, 5, 5, 0, 5]"
430,6,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,107,50.0,8695.0,700,772.8900000000049,2142.1360251531537,1,0,0,1,0,4,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,3.833333333333333,3.4722222222222214,"[5, 5, 5, 0, 5, 3]"
431,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,900.0,8475.0,900,992.8900000000049,2153.8342491716603,0,0,0,1,2,1,0.0,0.0,0.0,0.25,0.5,0.25,4.0,0.5,"[4, 5, 3, 4]"
432,5,0,-1.0,-1.0,9467.890000000005,3,100.0,400.0,38,200.0,8543.0,1100,924.8900000000049,2018.8382878988523,0,1,0,1,2,1,0.0,0.2,0.0,0.2,0.4,0.2,3.4000000000000004,1.839999999999998,"[4, 5, 3, 4, 1]"
433,6,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,33,50.0,8552.0,1150,915.8900000000049,2016.9288578213707,0,2,0,1,2,1,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,3.0,2.333333333333332,"[4, 5, 3, 4, 1, 1]"
434,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,550.0,8665.0,550,802.8900000000049,2185.304863867389,0,0,0,1,1,2,0.0,0.0,0.0,0.25,0.25,0.5,4.25,0.6875,"[5, 3, 4, 5]"
435,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8667.0,750,800.8900000000049,2023.4578689512907,0,1,0,1,1,2,0.0,0.2,0.0,0.2,0.2,0.4,3.6,2.2399999999999984,"[5, 3, 4, 5, 1]"
436,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,107,50.0,8674.0,800,793.8900000000049,2018.1951460926405,0,1,0,2,1,2,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,3.5,1.9166666666666643,"[5, 3, 4, 5, 1, 3]"
437,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,119,50.0,9005.0,850,462.8900000000049,2017.226683530724,1,1,0,2,1,2,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,3.0,3.1428571428571423,"[5, 3, 4, 5, 1, 3, 0]"
438,4,800,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,1300.0,8755.0,1300,712.8900000000049,2017.581191116679,0,0,2,0,2,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[4, 2, 4, 2]"
439,5,0,-1.0,-1.0,9467.890000000005,3,50.0,800.0,107,50.0,8734.0,1350,733.8900000000049,1990.5806345025367,0,0,2,1,2,0,0.0,0.0,0.4,0.2,0.4,0.0,3.0,0.8000000000000007,"[4, 2, 4, 2, 3]"
440,6,0,-1.0,-1.0,9467.890000000005,4,50.0,800.0,7,50.0,8792.0,1400,675.8900000000049,1998.75945965831,0,0,2,1,3,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,3.1666666666666665,0.8055555555555554,"[4, 2, 4, 2, 3, 4]"
441,7,0,-1.0,-1.0,9467.890000000005,5,50.0,800.0,142,50.0,8792.0,1450,675.8900000000049,1998.7886604897699,0,0,2,1,3,1,0.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,3.428571428571429,1.102040816326527,"[4, 2, 4, 2, 3, 4, 5]"
442,8,0,-1.0,-1.0,9467.890000000005,6,50.0,800.0,119,50.0,9021.0,1500,446.8900000000049,2007.1156422270824,1,0,2,1,3,1,0.125,0.0,0.25,0.125,0.375,0.125,3.0,2.25,"[4, 2, 4, 2, 3, 4, 5, 0]"
443,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,800.0,116,100.0,9015.0,1600,452.8900000000049,2006.236103665089,2,0,2,1,3,1,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,2.666666666666666,2.888888888888892,"[4, 2, 4, 2, 3, 4, 5, 0, 0]"
444,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,350.0,8591.0,350,876.8900000000049,2194.312650041959,1,0,2,0,0,1,0.25,0.0,0.5,0.0,0.0,0.25,2.25,3.1875,"[2, 0, 2, 5]"
445,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8593.0,550,874.8900000000049,2024.489632207122,1,1,2,0,0,1,0.2,0.2,0.4,0.0,0.0,0.2,2.0,2.8,"[2, 0, 2, 5, 1]"
446,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,116,100.0,8506.0,650,961.8900000000049,2023.9476991442866,2,1,2,0,0,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,1.6666666666666665,2.888888888888889,"[2, 0, 2, 5, 1, 0]"
447,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,107,50.0,8632.0,700,835.8900000000049,2022.3273400313144,2,1,2,1,0,1,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,1.857142857142857,2.693877551020408,"[2, 0, 2, 5, 1, 0, 3]"
448,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,600.0,8628.0,600,839.8900000000049,2160.764341643002,0,1,1,1,1,0,0.0,0.25,0.25,0.25,0.25,0.0,2.5,1.25,"[1, 2, 4, 3]"
449,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,38,200.0,8678.0,800,789.8900000000049,2017.6104738220756,0,2,1,1,1,0,0.0,0.4,0.2,0.2,0.2,0.0,2.2,1.3599999999999994,"[1, 2, 4, 3, 1]"
450,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,107,50.0,8642.0,850,825.8900000000049,2003.9314016155138,0,2,1,2,1,0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,2.333333333333333,1.2222222222222232,"[1, 2, 4, 3, 1, 3]"
451,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,119,50.0,8691.0,900,776.8900000000049,2012.002549048099,1,2,1,2,1,0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,1.9999999999999998,1.7142857142857144,"[1, 2, 4, 3, 1, 3, 0]"
452,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,116,100.0,8685.0,1000,782.8900000000049,2012.0071280586396,2,2,1,2,1,0,0.25,0.25,0.125,0.25,0.125,0.0,1.75,1.9375,"[1, 2, 4, 3, 1, 3, 0, 0]"
453,9,0,-1.0,-1.0,9467.890000000005,7,50.0,400.0,105,50.0,8682.0,1050,785.8900000000049,2008.8831033483302,2,2,2,2,1,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,1.7777777777777777,1.7283950617283956,"[1, 2, 4, 3, 1, 3, 0, 0, 2]"
454,10,0,-1.0,-1.0,9467.890000000005,8,50.0,400.0,33,50.0,8669.0,1100,798.8900000000049,1967.2342113621546,2,3,2,2,1,0,0.2,0.3,0.2,0.2,0.1,0.0,1.7000000000000002,1.6099999999999994,"[1, 2, 4, 3, 1, 3, 0, 0, 2, 1]"
455,11,0,-1.0,-1.0,9467.890000000005,9,50.0,400.0,31,200.0,8632.0,1300,835.8900000000049,1856.6246278906763,2,4,2,2,1,0,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,1.6363636363636362,1.504132231404959,"[1, 2, 4, 3, 1, 3, 0, 0, 2, 1, 1]"
456,12,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,142,50.0,8627.0,1350,840.8900000000049,1856.58197238132,2,4,2,2,1,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.9166666666666665,2.2430555555555554,"[1, 2, 4, 3, 1, 3, 0, 0, 2, 1, 1, 5]"
457,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,450.0,8598.0,450,869.8900000000049,2171.882016676232,0,1,1,0,1,1,0.0,0.25,0.25,0.0,0.25,0.25,3.0,2.5,"[1, 4, 5, 2]"
