index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
394,2,100,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,150.0,6134.0,150,842.340000000001,2036.4107717646132,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
395,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,450.0,6122.0,450,854.340000000001,1932.9458120982142,0,0,1,1,0,0,0.0,0.0,0.5,0.5,0.0,0.0,2.5,0.25,"[2, 3]"
396,3,0,-1.0,-1.0,6976.340000000001,3,50.0,400.0,90,100.0,6104.0,550,872.340000000001,1919.8944411169016,0,0,1,2,0,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.6666666666666665,0.22222222222222232,"[2, 3, 3]"
397,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,119,50.0,6108.0,600,868.340000000001,2021.646539347769,1,0,1,2,0,0,0.25,0.0,0.25,0.5,0.0,0.0,2.0,1.5,"[2, 3, 3, 0]"
398,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6137.0,150,839.340000000001,2116.5532418680045,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.25,"[0, 1]"
399,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6176.0,350,800.340000000001,2020.0265594319649,1,2,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,"[0, 1, 1]"
400,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,200.0,6128.0,200,848.340000000001,2068.4468836934093,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,2.5,6.25,"[5, 0]"
401,3,0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,9,50.0,6124.0,250,852.340000000001,2049.149373708973,1,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3.0,4.666666666666664,"[5, 0, 4]"
402,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6155.0,450,821.340000000001,1950.9783536321615,1,1,0,0,1,1,0.25,0.25,0.0,0.0,0.25,0.25,2.5,4.25,"[5, 0, 4, 1]"
403,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6194.0,500,782.340000000001,1927.3660957990844,1,2,0,0,1,1,0.2,0.4,0.0,0.0,0.2,0.2,2.2,3.759999999999999,"[5, 0, 4, 1, 1]"
404,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,107,50.0,6121.0,550,855.340000000001,1875.456046794292,1,2,0,1,1,1,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.333333333333333,3.222222222222223,"[5, 0, 4, 1, 1, 3]"
405,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,31,200.0,6152.0,750,824.340000000001,1734.9908081250965,1,3,0,1,1,1,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.1428571428571423,2.979591836734696,"[5, 0, 4, 1, 1, 3, 1]"
406,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,137,50.0,6150.0,800,826.340000000001,1735.1901349310112,1,3,0,1,1,2,0.125,0.375,0.0,0.125,0.125,0.25,2.5,3.5,"[5, 0, 4, 1, 1, 3, 1, 5]"
407,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,138,50.0,6150.0,850,826.340000000001,1735.652269915812,1,3,0,1,1,3,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,2.7777777777777777,3.728395061728394,"[5, 0, 4, 1, 1, 3, 1, 5, 5]"
408,10,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,139,100.0,6150.0,950,826.340000000001,1731.9196319169487,1,3,0,1,1,4,0.1,0.3,0.0,0.1,0.1,0.4,3.0,3.8000000000000007,"[5, 0, 4, 1, 1, 3, 1, 5, 5, 5]"
409,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,450.0,6221.0,450,755.340000000001,2065.409610576414,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
410,3,0,-1.0,-1.0,6976.340000000001,3,50.0,400.0,138,50.0,6220.0,500,756.340000000001,2065.3990169432905,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[4, 5, 5]"
411,4,0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,139,100.0,6221.0,600,755.340000000001,2065.103793664389,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.25,0.75,4.75,0.1875,"[4, 5, 5, 5]"
412,5,0,-1.0,-1.0,6976.340000000001,5,50.0,400.0,98,50.0,6250.0,650,726.340000000001,2067.6692095706862,0,0,1,0,1,3,0.0,0.0,0.2,0.0,0.2,0.6,4.2,1.3599999999999994,"[4, 5, 5, 5, 2]"
413,6,0,-1.0,-1.0,6976.340000000001,6,50.0,400.0,36,100.0,6236.0,750,740.340000000001,2059.502955460511,0,0,1,0,2,3,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,4.166666666666666,1.1388888888888928,"[4, 5, 5, 5, 2, 4]"
414,7,0,-1.0,-1.0,6976.340000000001,7,50.0,400.0,137,50.0,6237.0,800,739.340000000001,2059.62589438088,0,0,1,0,2,4,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,4.285714285714285,1.0612244897959258,"[4, 5, 5, 5, 2, 4, 5]"
415,8,0,-1.0,-1.0,6976.340000000001,8,50.0,400.0,142,50.0,6236.0,850,740.340000000001,2059.437408016309,0,0,1,0,2,5,0.0,0.0,0.125,0.0,0.25,0.625,4.375,0.984375,"[4, 5, 5, 5, 2, 4, 5, 5]"
416,9,0,-1.0,-1.0,6976.340000000001,9,50.0,400.0,141,200.0,6236.0,1050,740.340000000001,2059.6281638120927,0,0,1,0,2,6,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.6666666666666666,4.444444444444445,0.9135802469135754,"[4, 5, 5, 5, 2, 4, 5, 5, 5]"
417,10,0,-1.0,-1.0,6976.340000000001,10,50.0,400.0,119,50.0,6204.0,1100,772.340000000001,2055.786531575016,1,0,1,0,2,6,0.1,0.0,0.1,0.0,0.2,0.6,4.0,2.6000000000000014,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0]"
418,11,0,-1.0,-1.0,6976.340000000001,11,50.0,400.0,116,100.0,6217.0,1200,759.340000000001,2056.7539021049147,2,0,1,0,2,6,0.18181818181818182,0.0,0.09090909090909091,0.0,0.18181818181818182,0.5454545454545454,3.6363636363636362,3.6859504132231393,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0]"
419,12,0,-1.0,-1.0,6976.340000000001,12,50.0,400.0,107,50.0,6370.0,1250,606.340000000001,2077.79420170286,2,0,1,1,2,6,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.5,3.583333333333333,3.409722222222225,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3]"
420,13,0,-1.0,-1.0,6976.340000000001,13,50.0,400.0,108,50.0,6359.0,1300,617.340000000001,2056.664477691251,3,0,1,1,2,6,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.46153846153846156,3.307692307692308,4.059171597633135,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3, 0]"
421,14,0,-1.0,-1.0,6976.340000000001,14,50.0,400.0,105,50.0,6245.0,1350,731.340000000001,2069.4076060692582,3,0,2,1,2,6,0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.42857142857142855,3.2142857142857144,3.882653061224488,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3, 0, 2]"
422,15,0,-1.0,-1.0,6976.340000000001,15,50.0,400.0,106,100.0,6290.0,1450,686.340000000001,2069.407606697728,3,0,3,1,2,6,0.2,0.0,0.2,0.06666666666666667,0.13333333333333333,0.4,3.1333333333333333,3.7155555555555555,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3, 0, 2, 2]"
423,16,0,-1.0,-1.0,6976.340000000001,16,50.0,400.0,136,50.0,6292.0,1500,684.340000000001,2069.4076060770763,3,0,3,1,2,7,0.1875,0.0,0.1875,0.0625,0.125,0.4375,3.25,3.6875,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3, 0, 2, 2, 5]"
424,17,0,-1.0,-1.0,6976.340000000001,17,50.0,400.0,104,400.0,6305.0,1900,671.340000000001,2004.6019258860001,3,0,3,2,2,7,0.17647058823529413,0.0,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.4117647058823529,3.2352941176470584,3.474048442906575,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3, 0, 2, 2, 5, 3]"
425,18,0,-1.0,-1.0,6976.340000000001,18,50.0,400.0,90,100.0,6305.0,2000,671.340000000001,2003.3812860813741,3,0,3,3,2,7,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.3888888888888889,3.2222222222222223,3.283950617283951,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3, 0, 2, 2, 5, 3, 3]"
426,19,0,-1.0,-1.0,6976.340000000001,19,50.0,400.0,100,50.0,6294.0,2050,682.340000000001,1982.8488464809034,3,0,3,4,2,7,0.15789473684210525,0.0,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.3684210526315789,3.2105263157894735,3.1135734072022156,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3, 0, 2, 2, 5, 3, 3, 3]"
427,20,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,50,50.0,6262.0,2100,714.340000000001,1983.1101566254165,3,0,3,4,3,7,0.15,0.0,0.15,0.2,0.15,0.35,3.25,2.9875000000000007,"[4, 5, 5, 5, 2, 4, 5, 5, 5, 0, 0, 3, 0, 2, 2, 5, 3, 3, 3, 4]"
428,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6128.0,300,848.340000000001,2066.2618008240133,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5]"
429,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,107,50.0,6134.0,350,842.340000000001,2014.963061950489,0,0,0,1,0,2,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,4.333333333333333,0.8888888888888893,"[5, 5, 3]"
430,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6148.0,550,828.340000000001,1978.1412337741153,0,1,0,1,0,2,0.0,0.25,0.0,0.25,0.0,0.5,3.5,2.75,"[5, 5, 3, 1]"
431,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6141.0,300,835.340000000001,2068.4409941284425,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
432,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,137,50.0,6141.0,350,835.340000000001,2066.860082247409,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[4, 5, 5]"
433,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,7,50.0,6136.0,400,840.340000000001,2043.751738980255,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5, 5, 4]"
434,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6144.0,250,832.340000000001,2048.8830736615096,0,0,0,1,0,1,0.0,0.0,0.0,0.5,0.0,0.5,4.0,1.0,"[5, 3]"
435,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,9,50.0,6141.0,300,835.340000000001,2027.0911027900092,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.9999999999999996,0.6666666666666679,"[5, 3, 4]"
436,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,108,50.0,6138.0,350,838.340000000001,2024.2152323095345,1,0,0,1,1,1,0.25,0.0,0.0,0.25,0.25,0.25,3.0,3.5,"[5, 3, 4, 0]"
437,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6104.0,400,872.340000000001,1942.4598863714875,1,0,0,2,1,1,0.2,0.0,0.0,0.4,0.2,0.2,3.0,2.8000000000000007,"[5, 3, 4, 0, 3]"
438,2,800,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,850.0,6188.0,850,788.340000000001,2043.268954495464,0,0,1,0,1,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[4, 2]"
439,3,0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,99,50.0,6252.0,900,724.340000000001,2070.999554940793,0,0,2,0,1,0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,2.6666666666666665,0.8888888888888893,"[4, 2, 2]"
440,4,0,-1.0,-1.0,6976.340000000001,4,50.0,800.0,9,50.0,6242.0,950,734.340000000001,2074.614787176217,0,0,2,0,2,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[4, 2, 2, 4]"
441,5,0,-1.0,-1.0,6976.340000000001,5,50.0,800.0,33,50.0,6241.0,1000,735.340000000001,2142.8290023407676,0,1,2,0,2,0,0.0,0.2,0.4,0.0,0.4,0.0,2.6,1.4400000000000004,"[4, 2, 2, 4, 1]"
442,6,0,-1.0,-1.0,6976.340000000001,6,50.0,800.0,100,50.0,6248.0,1050,728.340000000001,2142.4060703894215,0,1,2,1,2,0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,2.6666666666666665,1.2222222222222214,"[4, 2, 2, 4, 1, 3]"
443,7,0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,137,50.0,6248.0,1100,728.340000000001,2142.3397943267983,0,1,2,1,2,1,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,3.0,1.7142857142857135,"[4, 2, 2, 4, 1, 3, 5]"
444,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6146.0,150,830.340000000001,2052.971607635485,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,"[2, 0]"
445,3,0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,98,50.0,6226.0,200,750.340000000001,2034.6214501792358,1,0,2,0,0,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.8888888888888888,"[2, 0, 2]"
446,4,0,-1.0,-1.0,6976.340000000001,4,50.0,100.0,137,50.0,6226.0,250,750.340000000001,2032.8123166638272,1,0,2,0,0,1,0.25,0.0,0.5,0.0,0.0,0.25,2.25,3.1875,"[2, 0, 2, 5]"
447,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,107,50.0,6206.0,300,770.340000000001,2014.0338875187176,1,0,2,1,0,1,0.2,0.0,0.4,0.2,0.0,0.2,2.4000000000000004,2.639999999999999,"[2, 0, 2, 5, 3]"
448,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6107.0,100,869.340000000001,2071.3528055531424,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,1.5,0.25,"[1, 2]"
449,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6162.0,300,814.340000000001,2013.2761216031158,0,2,1,0,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.22222222222222232,"[1, 2, 1]"
450,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6176.0,350,800.340000000001,1936.3258046043886,0,3,1,0,0,0,0.0,0.75,0.25,0.0,0.0,0.0,1.25,0.1875,"[1, 2, 1, 1]"
451,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6216.0,550,760.340000000001,1793.7525320821974,0,4,1,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,1.2000000000000002,0.1599999999999997,"[1, 2, 1, 1, 1]"
452,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,138,50.0,6216.0,600,760.340000000001,1794.2918823691348,0,4,1,0,0,1,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,1.8333333333333333,2.1388888888888884,"[1, 2, 1, 1, 1, 5]"
453,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,107,50.0,6142.0,650,834.340000000001,1762.1356369032944,0,4,1,1,0,1,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,1.9999999999999998,2.000000000000001,"[1, 2, 1, 1, 1, 5, 3]"
454,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,139,100.0,6143.0,750,833.340000000001,1761.5884626961215,0,4,1,1,0,2,0.0,0.5,0.125,0.125,0.0,0.25,2.375,2.734375,"[1, 2, 1, 1, 1, 5, 3, 5]"
455,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,142,50.0,6142.0,800,834.340000000001,1762.5067424905606,0,4,1,1,0,3,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,2.6666666666666665,3.1111111111111107,"[1, 2, 1, 1, 1, 5, 3, 5, 5]"
456,10,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,141,200.0,6145.0,1000,831.340000000001,1770.0969132598107,0,4,1,1,0,4,0.0,0.4,0.1,0.1,0.0,0.4,2.9000000000000004,3.2899999999999974,"[1, 2, 1, 1, 1, 5, 3, 5, 5, 5]"
457,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6139.0,300,837.340000000001,2067.8602798715538,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,2.5,2.25,"[1, 4]"
458,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,60,50.0,6162.0,350,814.340000000001,2087.3662970889686,0,1,0,0,2,0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,3.0,2.0,"[1, 4, 4]"
459,2,800,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,850.0,6126.0,850,850.340000000001,2155.988787558726,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
460,3,0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,138,50.0,6126.0,900,850.340000000001,2156.00000249681,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[4, 5, 5]"
461,4,0,-1.0,-1.0,6976.340000000001,4,50.0,800.0,139,100.0,6126.0,1000,850.340000000001,2155.870889166133,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.25,0.75,4.75,0.1875,"[4, 5, 5, 5]"
462,5,0,-1.0,-1.0,6976.340000000001,5,50.0,800.0,142,50.0,6126.0,1050,850.340000000001,2155.9304781238084,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.2,0.8,4.8,0.16000000000000014,"[4, 5, 5, 5, 5]"
463,6,0,-1.0,-1.0,6976.340000000001,6,50.0,800.0,141,200.0,6127.0,1250,849.340000000001,2155.8811489563077,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,4.833333333333334,0.13888888888888573,"[4, 5, 5, 5, 5, 5]"
464,7,0,-1.0,-1.0,6976.340000000001,7,50.0,800.0,137,50.0,6126.0,1300,850.340000000001,2156.0835406160622,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,4.857142857142857,0.12244897959183731,"[4, 5, 5, 5, 5, 5, 5]"
465,8,0,-1.0,-1.0,6976.340000000001,8,50.0,800.0,136,50.0,6126.0,1350,850.340000000001,2156.0881316897826,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.125,0.875,4.875,0.109375,"[4, 5, 5, 5, 5, 5, 5, 5]"
466,9,0,-1.0,-1.0,6976.340000000001,9,50.0,800.0,119,50.0,6136.0,1400,840.340000000001,2182.7771742218597,1,0,0,0,1,7,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,4.333333333333333,2.44444444444445,"[4, 5, 5, 5, 5, 5, 5, 5, 0]"
467,10,0,-1.0,-1.0,6976.340000000001,10,50.0,800.0,7,50.0,6176.0,1450,800.340000000001,2132.688830024722,1,0,0,0,2,7,0.1,0.0,0.0,0.0,0.2,0.7,4.3,2.210000000000001,"[4, 5, 5, 5, 5, 5, 5, 5, 0, 4]"
468,11,0,-1.0,-1.0,6976.340000000001,11,50.0,800.0,116,100.0,6181.0,1550,795.340000000001,2123.6463948422174,2,0,0,0,2,7,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.6363636363636364,3.909090909090909,3.537190082644626,"[4, 5, 5, 5, 5, 5, 5, 5, 0, 4, 0]"
469,12,0,-1.0,-1.0,6976.340000000001,12,50.0,800.0,107,50.0,6284.0,1600,692.340000000001,2101.3393397986765,2,0,0,1,2,7,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.5833333333333334,3.8333333333333335,3.3055555555555536,"[4, 5, 5, 5, 5, 5, 5, 5, 0, 4, 0, 3]"
470,13,0,-1.0,-1.0,6976.340000000001,13,50.0,800.0,105,50.0,6244.0,1650,732.340000000001,2073.9424541337908,2,0,1,1,2,7,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.5384615384615384,3.692307692307692,3.2899408284023686,"[4, 5, 5, 5, 5, 5, 5, 5, 0, 4, 0, 3, 2]"
471,14,0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,38,200.0,6332.0,1850,644.340000000001,1927.1496619123884,2,1,1,1,2,7,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.5,3.5,3.5357142857142847,"[4, 5, 5, 5, 5, 5, 5, 5, 0, 4, 0, 3, 2, 1]"
472,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,500.0,6151.0,500,825.340000000001,2085.3449051205384,0,0,0,1,1,0,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.25,"[4, 3]"
473,3,0,-1.0,-1.0,6976.340000000001,3,100.0,400.0,38,200.0,6174.0,700,802.340000000001,2007.790960191236,0,1,0,1,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,1.5555555555555554,"[4, 3, 1]"
474,4,0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,33,50.0,6187.0,750,789.340000000001,1961.6181089880788,0,2,0,1,1,0,0.0,0.5,0.0,0.25,0.25,0.0,2.25,1.6875,"[4, 3, 1, 1]"
475,5,0,-1.0,-1.0,6976.340000000001,5,50.0,400.0,31,200.0,6207.0,950,769.340000000001,1854.7471574276801,0,3,0,1,1,0,0.0,0.6,0.0,0.2,0.2,0.0,2.0,1.5999999999999996,"[4, 3, 1, 1, 1]"
476,6,0,-1.0,-1.0,6976.340000000001,6,50.0,400.0,90,100.0,6200.0,1050,776.340000000001,1859.3538553999451,0,3,0,2,1,0,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,2.1666666666666665,1.4722222222222223,"[4, 3, 1, 1, 1, 3]"
477,7,0,-1.0,-1.0,6976.340000000001,7,50.0,400.0,138,50.0,6200.0,1100,776.340000000001,1859.3546954887058,0,3,0,2,1,1,0.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,2.571428571428571,2.2448979591836737,"[4, 3, 1, 1, 1, 3, 5]"
478,8,0,-1.0,-1.0,6976.340000000001,8,50.0,400.0,139,100.0,6200.0,1200,776.340000000001,1859.3649344414262,0,3,0,2,1,2,0.0,0.375,0.0,0.25,0.125,0.25,2.875,2.609375,"[4, 3, 1, 1, 1, 3, 5, 5]"
479,9,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,107,50.0,6328.0,1250,648.340000000001,1842.5430126439082,0,3,0,3,1,2,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,2.888888888888889,2.3209876543209873,"[4, 3, 1, 1, 1, 3, 5, 5, 3]"
480,2,200,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,250.0,6122.0,250,854.340000000001,2061.1814157498934,0,0,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,3.5,2.25,"[2, 5]"
481,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6161.0,150,815.340000000001,2047.7027755845556,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
482,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,90,100.0,6161.0,250,815.340000000001,2044.6741277556416,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.9999999999999996,0.6666666666666679,"[4, 5, 3]"
483,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6140.0,300,836.340000000001,2083.4939529312874,0,0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,"[2, 2]"
484,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6193.0,500,783.340000000001,2003.2575624969109,0,1,2,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
485,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,9,50.0,6173.0,550,803.340000000001,1950.9400565045548,0,1,2,0,1,0,0.0,0.25,0.5,0.0,0.25,0.0,2.25,1.1875,"[2, 2, 1, 4]"
486,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6176.0,600,800.340000000001,1932.257213598046,0,2,2,0,1,0,0.0,0.4,0.4,0.0,0.2,0.0,2.0,1.2000000000000002,"[2, 2, 1, 4, 1]"
487,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6208.0,800,768.340000000001,1814.5105758152797,0,3,2,0,1,0,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,1.833333333333333,1.1388888888888902,"[2, 2, 1, 4, 1, 1]"
488,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,138,50.0,6207.0,850,769.340000000001,1814.5109180445288,0,3,2,0,1,1,0.0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,2.2857142857142856,2.204081632653061,"[2, 2, 1, 4, 1, 1, 5]"
489,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,137,50.0,6208.0,900,768.340000000001,1814.5102888357835,0,3,2,0,1,2,0.0,0.375,0.25,0.0,0.125,0.25,2.625,2.734375,"[2, 2, 1, 4, 1, 1, 5, 5]"
